Grandeza,Condicao,0,1,2,3,4,5,6,7,8,9
ER,disart,0.0768809015518427,0.07868294691981825,0.07333241571970459,0.08440952187530681,0.07974415210114448,0.07784072042022502,0.06660073068632046,0.07585432458256622,0.06292777320293251,0.07835827670846544
ER,malleusfix,0.045919610575889225,0.03834577809325215,0.04458994624269566,0.043426227058455405,0.036552224099900485,0.03364139438640277,0.041909532400419496,0.05486558458630392,0.04098092323150868,0.03882330817973492
ER,normal,0.13129672421685953,0.12827908297873294,0.14783876609862653,0.12402824653816907,0.15767507060745198,0.1485625225008327,0.15295628746230824,0.11163819672601323,0.14509051883950666,0.1428112237741114
ER,stapesfix,0.156132720715564,0.1596025077127177,0.1296113281693223,0.1477107236759889,0.1219375071941945,0.12911951683219586,0.11554765071130801,0.15680885115540186,0.14544814118077062,0.13524317225058055
ER,All,0.10255748926503888,0.10122757892613027,0.09884311405758728,0.09989367978698004,0.09897723850067286,0.09729103853491408,0.09425355031508906,0.0997917392625713,0.09861183911367964,0.09880899522822308
Hfp,malleusfix,0.15404918779193275,0.1551684363870878,0.14248675288276094,0.16148991608233051,0.13646114182081648,0.16362043632058515,0.14588426180742445,0.15266102348679075,0.14762367290601436,0.16161929778863185
Hfp,normal,0.2846211257169553,0.27520758274368795,0.29716620253825904,0.2994039929272368,0.2930719063595245,0.2701457865873804,0.2826327799967979,0.2879178593326417,0.3221817368054268,0.2672130829245412
Hfp,stapesfix,0.06556041270149865,0.06684439922453841,0.06087438060450035,0.04765416708311065,0.0607577714165869,0.06205413373360855,0.06004585745869188,0.045893753674067575,0.05676462502889128,0.058653910538611236
Hfp,All,0.16807690873679554,0.16574013945177138,0.16684244534184012,0.16951602536422594,0.16343027319897596,0.16527345221385806,0.16285429975430474,0.16215754549783334,0.17552334491344412,0.16249543041726142
Humbo,disart,0.14440788293038934,0.13875278957382364,0.13760965630602004,0.15452672017801253,0.13231517816737415,0.1468952609743326,0.13400713867572112,0.15427653304474756,0.13161078754670358,0.12142504995581545
Humbo,malleusfix,0.11342596195527645,0.10870498655722473,0.10218094334914718,0.09721451862263658,0.10103536345861208,0.09161646609017816,0.09097232941674828,0.10686123934755974,0.0926051089217348,0.11158908147659327
Humbo,normal,0.3434569968458926,0.3558295911651493,0.3526751299213383,0.3212898633722736,0.34824297348125616,0.3383783634342233,0.35231690313008085,0.34395518014987897,0.33946012293417666,0.3304290025537654
Humbo,stapesfix,0.3491190450438797,0.3477956460122347,0.3512546137776679,0.3799378950127032,0.32646103429216383,0.35093255295139536,0.34111830197791354,0.3564395997493301,0.3386306911071515,0.35500537484143385
Humbo,All,0.2376024716938595,0.2377707533271081,0.23593008583854336,0.2382422492964065,0.2270136373498516,0.23195566086253236,0.229603668300116,0.2403831380728791,0.22557667762744166,0.229612127206902
Zme,disart,0.15355077903988393,0.14949513727240185,0.1421622244685247,0.15835978359746375,0.1597846288365186,0.15993023977377174,0.1678552847624822,0.16503963297334742,0.14531116802177474,0.15422007579161312
Zme,malleusfix,0.06258163490474174,0.06823835696560307,0.06259601987206216,0.06091208268307938,0.07427368745715793,0.08550207937729196,0.05148891024711491,0.07431169823239996,0.07555635194111643,0.06910578492215609
Zme,normal,0.409061976288071,0.4159637065084786,0.41415075202600116,0.39599257150561695,0.3868739592443333,0.34804706148781456,0.3625883806508327,0.3465177186359735,0.33479603678672,0.43802911168222497
Zme,stapesfix,0.31312980163120235,0.3274455712964808,0.32979623044445394,0.3444587404664705,0.3591288393337122,0.38964168843428254,0.3992907723964004,0.3630400410715654,0.40067119871495077,0.3169371468497774
Zme,All,0.23458104796597473,0.24028569301074107,0.2371763067027605,0.23993079456315763,0.2450152787179305,0.24578026726829022,0.24530583701420755,0.2372272727283216,0.23908368886614045,0.2445730298114429
